Program,Program Type,Academic Year,App Cycle,Preferred Pronouns,Itinerary Start,Location,Country,Student Cumulative GPA,Major,College
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,,Summer 2011,,07/07/2011,"Istanbul, Turkiye",Turkiye,3.34,PSYCH,
"USAC France, Pau: University of Pau - French Language and European Studies",Provider,,Summer 2011,,,,France,3.43,PSYCH,
Semester at Sea: Multi-destination Short-Term Voyage,Provider,,Summer 2012,,,,On Ship,2.86,PSYCH,
DIS - Psychology,Provider,,Summer 2012,,,,Denmark,2.87,PSYCH,
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,,Academic Year 2019,,01/01/2020,"Manchester, United Kingdom",United Kingdom,2.690,Psychology,
Exchange Bilateral England: University of Liverpool,Exchange,23 - 24,Academic Year 2023,he/him/his,09/25/2023,"Liverpool, United Kingdom",United Kingdom,3.940,Psychology,
"ISEP Direct Netherlands, Leiden: Universiteit Leiden",Provider,,Academic Year 2024,he/him/his,08/25/2024,"Leiden, Netherlands",Netherlands,3.360,Psychology,
Exchange ISEP Netherlands: Universiteit van Amsterdam,Exchange,,Fall 2014,,,,Netherlands,3.560,Psychology,
"AIFS Spain, Granada: Universidad de Granada Centro de Lenguas Modernas (CLM) - Semester or Academic Year",Provider,,Fall 2017,,09/21/2017,"Granada, Spain",Spain,2.950,Psychology,
"AIFS Spain, Granada: Universidad de Granada Centro de Lenguas Modernas (CLM) - Semester or Academic Year",Provider,,Fall 2017,,09/21/2017,"Granada, Spain",Spain,3.470,Psychology,
CET China: Intensive Chinese Language in Harbin,Provider,,Fall 2018,,08/28/2018,"Harbin, China",China,3.510,Psychology,
"USAC Czech Republic, Prague: Charles University - Politics, Culture & Arts",Provider,,Fall 2018,,,,Czech Republic,2.490,Psychology,
"API Spain, Granada: Universidad de Granada - Semester Spanish Language and Culture for Beginning/Intermediate Speakers",Provider,,Fall 2018,,08/29/2018,"Granada, Spain",Spain,2.650,Psychology,
"USAC Spain, Valencia: La Universidad Politècnica de València - Spanish Language, Culture, and STEM in Valencia",Provider,,Fall 2018,,,,Spain,3.820,Psychology,
Exchange Bilateral Germany: Constructor University Bremen,Exchange,22 - 23,Fall 2022,she/her/ella,08/25/2022,"Bremen, Germany",Germany,3.880,Psychology,
"AIFS Italy, Florence: AIFS Global Education Center - Semester or Academic Year",Provider,22 - 23,Fall 2022,she/her/hers,09/08/2022,"Florence, Italy",Italy,2.970,Psychology,
"AIFS England, London: AIFS Global Education Center - Semester or Academic Year",Provider,22 - 23,Fall 2022,she/her/hers,09/08/2022,"London, United Kingdom",United Kingdom,3.820,Psychology,
"IES Austria, Vienna: Universität Wien & IES Study Center - Psychology & Social Sciences",Provider,23 - 24,Fall 2023,he/him/his,08/28/2023,"Vienna, Austria",Austria,3.380,Psychology,
"CIEE Netherlands, Amsterdam: University of Amsterdam & CIEE Study Center - Social Sciences & Humanities",Provider,23 - 24,Fall 2023,she/her/hers,08/21/2023,"Amsterdam, Netherlands",Netherlands,3.450,Psychology,
Exchange ISEP France: Université de Franche-Comté - French Language & Culture,Exchange,,Fall 2024,he/they,09/02/2024,"Besançon, France",France,3.260,Psychology,
"AIFS Ireland, Dublin: Global Experiences Full Time Internship",Provider,,Fall 2024,she/her/ella,08/30/2024,"Dublin, Ireland",Ireland,2.970,Psychology,
"AIFS Ireland, Dublin: Global Experiences Full Time Internship",Provider,,Fall 2024,she/her/ella,08/30/2024,"Dublin, Ireland",Ireland,3.210,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Fall 2024,she/her/hers,08/26/2024,"Florence, Italy",Italy,3.810,Psychology,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Fall Registration 2022,she/her/ella,09/29/2022,"Burnaby, Canada",Canada,3.960,Psychology,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Fall Registration 2022,she/her/hers,09/29/2022,"Burnaby, Canada",Canada,3.800,Psychology,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Fall Registration 2023,she/her/ella,10/06/2023,"Coquitlam, BC, Canada",Canada,3.960,Psychology,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Fall Registration 2023,she/her/hers,10/06/2023,"Coquitlam, BC, Canada",Canada,3.800,Psychology,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Fall Registration 2023,she/her/hers,11/20/2023,"Cancun, Mexico",Mexico,4.000,Psychology,
"API Ireland, Dublin: Full Curriculum at University College Dublin",Provider,,Spring 2017,,,,Ireland,3.750,Psychology,
"CEA CAPA Spain, Seville: Various Host Universities & CEA CAPA Study Center - Arts & Sciences",Provider,,Spring 2017,,01/23/2019,"Seville, Spain",Spain,3.940,Psychology,
"USAC Sweden, Växjö & Kalmar: Linnaeus University",Provider,,Spring 2017,,01/13/2017,"Växjö, Sweden",Sweden,3.720,Psychology,
"USAC Czech Republic, Prague: Charles University - Politics, Culture & Arts",Provider,,Spring 2018,,,,Czech Republic,3.200,Psychology,
"USAC Czech Republic, Prague: Charles University - Politics, Culture & Arts",Provider,,Spring 2018,,,,Czech Republic,3.580,Psychology,
"CEA CAPA Spain, Barcelona: Various Host Universities & CEA CAPA Study Center - International Business",Provider,,Spring 2018,,,,Spain,3.220,Psychology,
"USAC Spain, Bilbao: Universidad del País Vasco - International Business and Spanish Language Studies",Provider,,Spring 2018,,,,Spain,2.470,Psychology,
"USAC Spain, Valencia: La Universidad Politècnica de València - Spanish Language, Culture, and STEM in Valencia",Provider,,Spring 2018,,,,Spain,3.930,Psychology,
"USAC Thailand, Chiang Mai: Chiang Mai University - Southeast Asian Culture, Politics and Business",Provider,,Spring 2018,,01/09/2018,"Chiang Mai, Thailand",Thailand,3.980,Psychology,
"USAC England, London: London Metropolitan University Undergraduate Courses",Provider,,Spring 2018,,,,United Kingdom,2.950,Psychology,
Faculty-Led Ecuador: Service Learning,Faculty Led,,Spring 2019,,03/09/2019,"Esmeraldas, Ecuador; Quito, Ecuador",Ecuador,3.240,Psychology,
Faculty-Led Guatemala: Hearts in Motion - Pullman Final,Faculty Led,,Spring 2019,,03/07/2019,,Guatemala,3.900,Psychology,
"CEA CAPA Ireland, Galway: Full Curriculum at National University of Ireland Galway",Provider,,Spring 2019,,,,Ireland,3.200,Psychology,
"ISA Italy, Florence: Florence University of the Arts - Business, Hospitality, Design & Liberal Arts",Provider,,Spring 2019,,01/02/2019,,Italy,3.890,Psychology,
"ISA Italy, Florence: Florence University of the Arts - Business, Hospitality, Design & Liberal Arts",Provider,,Spring 2019,,01/02/2019,,Italy,3.030,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2019,,,,Italy,3.710,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2019,,,,Italy,3.760,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2019,,,,Italy,3.300,Psychology,
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,,Spring 2019,,,,Spain,3.930,Psychology,
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,,Spring 2019,,,,Spain,3.670,Psychology,
"ISA Spain, Seville: Universidad de Sevilla - Hispanic Studies & Electives",Provider,,Spring 2019,,01/15/2019,,Spain,2.990,Psychology,
"AIFS England, London: AIFS Global Education Center - Semester or Academic Year",Provider,,Spring 2019,,,,United Kingdom,2.780,Psychology,
Exchange Bilateral England: University of Liverpool,Exchange,,Spring 2019,,,,United Kingdom,3.210,Psychology,
Faculty-Led England: Criminal Justice in London,Faculty Led,,Spring 2019,,03/09/2019,"London, United Kingdom",United Kingdom,3.220,Psychology,
"IES Netherlands, Amsterdam: Vrije Universiteit Amsterdam & IES Study Center - Psychology & Sciences",Provider,,Spring 2019,,,,Netherlands,3.180,Psychology,
"USAC Thailand, Chiang Mai: Chiang Mai University - Southeast Asian Culture, Politics and Business",Provider,,Spring 2019,,01/08/2019,,Thailand,3.520,Psychology,
"USAC Thailand, Chiang Mai: Chiang Mai University - Southeast Asian Culture, Politics and Business",Provider,,Spring 2019,,01/08/2019,,Thailand,2.880,Psychology,
"ISA Australia, Sydney: Macquarie University - Business, International Relations, Education, Liberal Arts & Social Sciences",Provider,,Spring 2020,,02/10/2020,"Sydney, Australia",Australia,2.950,Psychology,
"AIFS Czech Republic, Prague: Charles University - Semester or Academic Year",Provider,,Spring 2020,,01/24/2020,"Prague, Czech Republic",Czech Republic,3.800,Psychology,
"CEA-CAPA Czech Republic, Prague: Full Curriculum at Anglo-American University",Provider,,Spring 2020,,01/15/2020,"Prague, Czech Republic",Czech Republic,3.830,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2020,,01/22/2020,"Florence, Italy",Italy,3.420,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2020,,01/22/2020,"Florence, Italy",Italy,3.930,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2020,,01/22/2020,"Florence, Italy; London, United Kingdom",Italy,2.750,Psychology,
"SAI Italy, Rome: John Cabot University",Provider,,Spring 2020,,01/14/2020,"Rome, Italy",Italy,2.750,Psychology,
"SAI Italy, Sorrento: Sant'Anna Institute",Provider,,Spring 2020,,01/05/2020,"Sorrento, Italy",Italy,3.620,Psychology,
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,,Spring 2020,,01/05/2020,"Barcelona, Spain",Spain,2.960,Psychology,
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,,Spring 2020,,01/05/2020,"Barcelona, Spain",Spain,3.200,Psychology,
"USAC Spain, San Sebastián: USAC Study Center & Universidad del País Vasco - Spanish Language, Basque, Psychology and European Studies",Provider,,Spring 2020,,01/07/2020,"San Sebastián, Spain",Spain,3.570,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,21 - 22,Spring 2022,,01/18/2022,"Florence, Italy",Italy,3.500,Psychology,
"SAI France, Paris: The American University of Paris",Provider,22 - 23,Spring 2023,she/her/hers,01/02/2023,"Paris, France",France,3.650,Psychology,
"AIFS Italy, Florence: AIFS Global Education Center - Semester or Academic Year",Provider,22 - 23,Spring 2023,she/her/hers,01/26/2023,"Florence, Italy",Italy,3.820,Psychology,
"AIFS Italy, Rome: AIFS Global Education Center - Semester or Academic Year",Provider,22 - 23,Spring 2023,she/her/hers,01/26/2023,"Rome, Italy",Italy,3.600,Psychology,
"AIFS Italy, Rome: AIFS Global Education Center - Semester or Academic Year",Provider,22 - 23,Spring 2023,she/her/hers,01/26/2023,"Rome, Italy",Italy,3.990,Psychology,
"API Italy, Rome: American University of Rome - Semester Communications, Management, International Relations and Fine Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Rome, Italy",Italy,3.710,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.120,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.700,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.260,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.960,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/23/2023,"Florence, Italy",Italy,3.600,Psychology,
"SAI Italy, Rome: John Cabot University",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Rome, Italy",Italy,3.000,Psychology,
Semester at Sea - Spring Voyage 2023,Provider,22 - 23,Spring 2023,she/her/hers,01/05/2023,"Lisbon, Portugal; Mombasa, Kenya; Barcelona, Spain; Piraeus, Greece; Casablanca, Morocco; Dubrovnik, Croatia; Mumbai, India; Dubai, United Arab Emirates; Aqaba, Jordan; Bremerhaven, Germany; Limassol, Cyprus; On Ship, On Ship",On Ship,1.980,Psychology,
"AIFS Spain, Barcelona: Global Experiences Full Time Internship",Provider,22 - 23,Spring 2023,she/her/hers,01/08/2023,"Barcelona, Spain",Spain,2.930,Psychology,
"IES Spain, Barcelona: Various Host Universities & IES Study Center - Liberal Arts & Business",Provider,22 - 23,Spring 2023,he/him/his,01/09/2023,"Barcelona, Spain",Spain,3.890,Psychology,
Exchange Bilateral Scotland: University of Stirling,Exchange,22 - 23,Spring 2023,she/her/ella,01/23/2023,"Stirling, United Kingdom",United Kingdom,3.320,Psychology,
"ISA England, London: University of Westminster - Business, Media Studies, Psychology & Liberal Arts",Provider,22 - 23,Spring 2023,she/her/ella,01/14/2023,"London, United Kingdom",United Kingdom,3.910,Psychology,
"AIFS Italy, Florence: AIFS Global Education Center - Semester or Academic Year",Provider,23 - 24,Spring 2024,she/her/hers,01/26/2024,"Florence, Italy",Italy,3.190,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,23 - 24,Spring 2024,she/her/hers,01/23/2024,"Florence, Italy",Italy,3.170,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,23 - 24,Spring 2024,she/her/hers,01/23/2024,"Florence, Italy",Italy,2.660,Psychology,
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,23 - 24,Spring 2024,she/her/hers,01/09/2024,"Barcelona, Spain",Spain,3.090,Psychology,
"AIFS Spain, Valencia: Universidad Católica de Valencia - Semester or Academic Year",Provider,23 - 24,Spring 2024,she/her/ella,01/18/2024,"Valencia, Spain",Spain,3.480,Psychology,
"USAC Spain, Valencia: La Universidad Politècnica de València - Spanish Language, Culture, and STEM in Valencia",Provider,23 - 24,Spring 2024,she/her/hers,01/11/2024,"Valencia, Spain",Spain,3.860,Psychology,
"Arcadia Scotland, Edinburgh: University of Edinburgh",Provider,23 - 24,Spring 2024,she/her/hers,01/08/2024,"Edinburgh, United Kingdom",United Kingdom,2.080,Psychology,
"Arcadia Scotland, Edinburgh: University of Edinburgh",Provider,23 - 24,Spring 2024,she/her/hers,01/08/2024,"Edinburgh, United Kingdom",United Kingdom,2.830,Psychology,
"ISEP Direct England, London: London Metropolitan University",Provider,23 - 24,Spring 2024,she/her/hers,01/22/2024,"London, United Kingdom",United Kingdom,3.810,Psychology,
"AIFS Costa Rica, San José: Universidad Veritas - Semester or Academic Year",Provider,,Spring 2025,she/her/hers,01/04/2025,"San José, Costa Rica",Costa Rica,3.560,Psychology,
"CIEE France, Toulouse: Various Host Universities & CIEE Study Center - Business and Culture",Provider,,Spring 2025,she/her/hers,01/03/2025,"Toulouse, France",France,3.200,Psychology,
"AIFS Ireland, Dublin: Global Experiences Full Time Internship",Provider,,Spring 2025,she/her/hers,01/04/2025,"Dublin, Ireland",Ireland,3.910,Psychology,
"CEA CAPA Italy, Rome: CEA CAPA Study Center - Business & Psychology",Provider,,Spring 2025,she/her/hers,01/14/2025,"Rome, Italy",Italy,3.360,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2025,she/her/hers,,,Italy,2.800,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2025,she/her/hers,01/21/2025,"Florence, Italy",Italy,3.070,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2025,she/her/hers,01/21/2025,"Florence, Italy",Italy,3.240,Psychology,
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2025,she/her/ella,01/20/2025,"Florence, Italy",Italy,3.230,Psychology,
Faculty-Led Switzerland: Business - Winter in Switzerland,Faculty Led,,Spring 2025,she/her/hers,01/10/2025,"Brig, Switzerland; Valletta, Malta",Malta,3.590,Psychology,
"AIFS Spain, Granada: Universidad de Granada Centro de Lenguas Modernas (CLM) - Semester or Academic Year",Provider,,Spring 2025,she/her/hers,01/05/2025,"Granada, Spain",Spain,3.960,Psychology,
Cougs Abroad Spain: WSU in Barcelona at CEA CAPA Study Center,Provider,,Spring 2025,she/her/hers,01/08/2025,"Barcelona, Spain",Spain,3.980,Psychology,
"AIFS England, London: AIFS Global Education Center - Semester or Academic Year",Provider,,Spring 2025,she/her/hers,01/24/2025,"London, United Kingdom",United Kingdom,3.940,Psychology,
Faculty-Led England: Criminal Justice in London,Faculty Led,22 - 23,Spring Break 2023,she/her/hers,03/12/2023,"London, United Kingdom",United Kingdom,3.740,Psychology,
Faculty-Led England: Criminal Justice in London,Faculty Led,22 - 23,Spring Break 2023,she/her/hers,03/12/2023,"London, United Kingdom",United Kingdom,3.840,Psychology,
Faculty-Led England: Criminal Justice in London,Faculty Led,22 - 23,Spring Break 2023,he/him/his,03/12/2023,"London, United Kingdom",United Kingdom,3.750,Psychology,
Faculty-Led England: Criminal Justice in London,Faculty Led,22 - 23,Spring Break 2023,he/him/his,03/12/2023,"London, United Kingdom",United Kingdom,3.620,Psychology,
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,,Summer 2015,,06/07/2015,"Budapest, Hungary",Hungary,2.600,Psychology,
"Faculty-Led Germany: ""Join Us"" in Germany",Faculty Led,,Summer 2017,,05/25/2017,"Berlin, Germany",Germany,3.540,Psychology,
